id,code,category1,category2,category3,categoryName1,categoryName2,categoryName3,image,price,fullName
2807971,hang-loai-1-so-mi-nam-tay-dai-vai-phoi-mau-do-ma-cie-016120,94,94,1667,Thời trang nam,Áo sơ mi nam,Sơ mi tay dài,https://media3.scdn.vn/img3/2019/5_21/uCtQSK_simg_b5529c_250x250_maxb.jpg,149.000đ,Sơ mi HỘP nam cao cấp dài tay vải lụa cotton hãng FATUNO màu đỏ đô
2834912,iky-bike-thiet-bi-chong-trom-xe-may-thong-minh,1019,1019,1092,Đồ dùng trong nhà,Đồ dùng sinh hoạt,Ổ khóa,https://media3.scdn.vn/img2/2017/11_7/1BHfUU_simg_b5529c_250x250_maxb.jpg,249.000đ,iKY Bike Khóa Chống Trộm Xe Máy
1372025,chan-vay-xoe-dai-xep-ly-cao-cap-c4,8,8,651,Thời trang nữ,Chân váy,Váy xếp ly,https://media3.scdn.vn/img3/2019/1_19/40SBNR_simg_b5529c_250x250_maxb.jpg,209.000đ,CHÂN VÁY XOÈ XẾP LY CAO CẤP
2555476,quan-jean-dai-nam-rach,94,94,1672,Thời trang nam,Quần jeans nam,Quần jeans ống côn skinny,https://media3.scdn.vn/img3/2019/5_20/LybXIg_simg_b5529c_250x250_maxb.jpg,169.000đ,quần jean dài nam rách
2614547,quan-jeans-nam-don-gian,94,94,1672,Thời trang nam,Quần jeans nam,Quần jeans ống côn skinny,https://media3.scdn.vn/img3/2019/3_16/jF7hVa_simg_b5529c_250x250_maxb.jpg,179.000đ,Quần jeans nam đơn giản
2535717,quan-jean-nam-ong-om-suong-nam-tinh-106,94,94,1672,Thời trang nam,Quần jeans nam,Quần jeans ống côn skinny,https://media3.scdn.vn/img2/2017/11_30/hYcbJu_simg_b5529c_250x250_maxb.jpg,99.000đ,Quần jean nam ống suông
2860599,son-ruou-chateau-labiotte-wine-lip-tint,220,220,267,Sức khỏe & Làm đẹp,Trang điểm môi,Son tint,https://media3.scdn.vn/img1/2016/3_15/5b6f34_simg_a2dfa1_720-720-0-0_cropf_simg_b5529c_250x250_maxb.jpg,274.000đ,SON RƯỢU CHATEAU LABIOTTE WINE LIP TINT
2393252,dau-ca-omega-3,220,220,1422,Sức khỏe & Làm đẹp,Thực phẩm chức năng,"Chăm sóc sức khỏe, vitamin",https://media3.scdn.vn/img3/2019/7_30/BMQrXf_simg_b5529c_250x250_maxb.jpg,230.000đ
2291711,quan-chip-nu-khong-day-kem-chuoi-hat-dl120,8,8,54,Thời trang nữ,"Đồ lót, đồ ngủ và đồ mặc nhà",Quần lót,https://media3.scdn.vn/img2/2018/12_7/Akkz4k_simg_b5529c_250x250_maxb.jpg,40.000đ
2210873,dong-ho-longines-cao-cap-kinh-saphire-sang-trong,1366,1366,1370,Đồng hồ,Đồng hồ nam,Đồng hồ kim,https://media3.scdn.vn/img2/2017/2_8/1i8PB2_simg_b5529c_250x250_maxb.jpg,2.257.000đ,Đồng hồ Nam Valence cao cấp mặt kính Saphire VA010 SANG TRỌNG
2752587,dong-ho-rolex-nu-da,1366,1366,1374,Đồng hồ,Đồng hồ nữ,Đồng hồ thời trang,https://media3.scdn.vn/img2/2018/10_3/3JezGF_simg_b5529c_250x250_maxb.jpg,279.000đ,đồng hồ nữ đính đá
2936945,sip-lot-khe-sexy-danh-cho-nam-tg13c,94,94,108,Thời trang nam,Đồ lót và ngủ,Quần lót,https://media3.scdn.vn/img3/2019/7_12/Hnrx1s_simg_b5529c_250x250_maxb.jpg,245.000đ,Combo 2 quần sịp lọt khe nam sexy
2035441,dam-body-duoi-ca,8,8,30,Thời trang nữ,"Đầm, váy",Đầm dạ hội,https://media3.scdn.vn/img3/2019/6_27/jD8TDO_simg_b5529c_250x250_maxb.jpg,118.000đ
2616547,dao-xep-hinh-the-atm,1458,1458,1463,Đồ chơi,"Hoạt động ngoài trời, pinic","Leo núi, cắm trại",https://media3.scdn.vn/img2/2018/3_22/wJMCIQ_simg_b5529c_250x250_maxb.jpg
2898217,05-hop-durex-5-loai-khac-nhau,220,220,1334,Sức khỏe & Làm đẹp,Sản phẩm hỗ trợ tình dục,Bao cao su,https://media3.scdn.vn/img3/2019/5_21/jp5RWd_simg_b5529c_250x250_maxb.jpg,28.000đ,COMBO 5 THÚ CHÍT KHÁC NHAU Loại 6cm
2850766,hang-nhap-loai-i-giay-the-thao-thoi-trang-de-don-mjc4,1686,1686,1777,Giày dép,Giày nữ,Giày sneaker nữ,https://media3.scdn.vn/img3/2019/1_15/VvKV38_simg_b5529c_250x250_maxb.jpg,590.000đ,Giày thể thao nữ độn đế thời trang hàng đẹp
2844224,hang-loai-1-ao-thun-nam-co-tru-tay-dai-phoi-mau-fm-ma-avs-dt002g,94,94,1685,Thời trang nam,"Áo thun, áo polo nam",Áo thun dài tay,https://media3.scdn.vn/img2/2018/8_11/R9Yo1t_simg_e36e34_638-638-0-249_cropf_simg_b5529c_250x250_maxb.jpg,79.000đ
2575101,tui-xach-da-cao-cap,1722,1722,1734,Túi xách,Túi xách nữ,"Túi bản to, đeo vai",https://media3.scdn.vn/img3/2018/12_14/nwAX2x_simg_b5529c_250x250_maxb.jpg,149.000đ
2917658,a-o-thun-co-tim,94,94,310,Thời trang nam,"Áo thun, áo polo nam",Áo thun không cổ,https://media3.scdn.vn/img3/2019/7_7/60Uo7i_simg_b5529c_250x250_maxb.jpg,85.000đ
2456942,ao-kieu-han-quoc,8,8,11,Thời trang nữ,Áo nữ,Áo kiểu,https://media3.scdn.vn/img2/2017/3_16/HtDecQ_simg_b5529c_250x250_maxb.jpg,150.000đ,Áo kiểu Hàn Quốc
2327365,dong-ho-kezzi-da-xoay,1366,1366,1374,Đồng hồ,Đồng hồ nữ,Đồng hồ thời trang,https://media3.scdn.vn/img3/2019/6_25/iy7WV0_simg_b5529c_250x250_maxb.jpg,97.000đ,Đồng Hồ Nữ Dây Da KEZZI Đính Cườm Xoay
2820314,bat-lua-zippo-hq19,604,604,636,Không gian sống,"Quà tặng, hàng thủ công",Bật lửa,https://media3.scdn.vn/img3/2019/4_16/WJt8MW_simg_b5529c_250x250_maxb.png,160.000đ
2897852,tay-cam-choi-game-kem-gia-do-bluetooth-terios-t3,528,528,542,Phụ kiện công nghệ,Phụ kiện Điện thoại,Phụ kiện khác,https://media3.scdn.vn/img3/2019/3_29/8u7lTf_simg_b5529c_250x250_maxb.jpg,189.000đ,Tay cầm chơi game Kèm Giá Đỡ Bluetooth Terios T3
1393133,vi-nu-cam-tay-loai-dai-chat-lieu-da-lon-moi-ve-hang-rat-dep,1722,1722,1743,Túi xách,"Ví, bóp nữ","Ví, bóp tiền nữ",https://media3.scdn.vn/img3/2019/2_12/z1UIhV_simg_b5529c_250x250_maxb.jpg
2723498,dam-ren-no-hong-cam-ss36,8,8,699,Thời trang nữ,"Đầm, váy",Đầm xòe,https://media3.scdn.vn/img3/2019/4_12/U1g9dT_simg_b5529c_250x250_maxb.jpg,169.000đ
2119416,toc-gia-nam-hang-quoc,220,220,1662,Sức khỏe & Làm đẹp,Tóc,Tóc giả nam,https://media3.scdn.vn/img2/2018/11_1/tgX5CC_simg_b5529c_250x250_maxb.jpg,60.000đ,tóc giả búi trong hang quốc
2473993,tui-xach-cao-cap-chanel-f1-tui-xach-cn-hq0059lt,1722,1722,1732,Túi xách,Túi xách nữ,Túi đeo chéo nữ,https://media3.scdn.vn/img2/2018/7_30/uxFIZI_simg_b5529c_250x250_maxb.jpg,349.000đ,túi xách cao cấp
2680267,vay-yem-tui-giot-nuoc-hang-dep,8,8,652,Thời trang nữ,Chân váy,Váy yếm,https://media3.scdn.vn/img2/2018/11_7/SNI2Jd_simg_b5529c_250x250_maxb.jpg,75.000đ,TÚI XÁCH HÀNG NHẬP KHÓA GIỌT NƯỚC ĐẸP
2464883,ban-phim-khong-day-bluetooth-logitech-keys-to-go,528,528,545,Phụ kiện công nghệ,Phụ kiện Máy tính,Bàn phím,https://media3.scdn.vn/img3/2019/7_18/cAsA7H_simg_b5529c_250x250_maxb.jpg,429.000đ,Bộ bàn phím và chuột không dây Logitech MK275
2831690,vi-da-nam-cao-cap-thuong-hieu-sevjink,1722,1722,1757,Túi xách,"Ví, bóp nam","Ví, bóp tiền nam",https://media3.scdn.vn/img3/2019/5_23/9tkHLo_simg_b5529c_250x250_maxb.jpg
2773301,ao-khoac-kaki-nu-phoi-non,8,8,667,Thời trang nữ,Áo khoác,Áo khoác cách điệu,https://media3.scdn.vn/img3/2019/5_31/Zd141c_simg_b5529c_250x250_maxb.jpg,300.000đ,Áo khoác kaki nữ phối nón hàng cao cấp
2765641,thiet-bi-dinh-vi-gps-kiem-soat-vi-tri-a8,604,604,643,Không gian sống,"Quà tặng, hàng thủ công",Sản phẩm khác,https://media3.scdn.vn/img3/2019/7_18/CKZKvz_simg_b5529c_250x250_maxb.jpg,129.000đ
2765303,cable-macbook-mini-displayport,528,528,646,Phụ kiện công nghệ,Phụ kiện Máy tính,"Cáp kết nối, cáp truyền dữ liệu",https://media3.scdn.vn/img2/2017/4_13/HGTSQR_simg_b5529c_250x250_maxb.jpg,65.000đ
2856956,giay-nam-ca-tinh-v-shop-g264,1686,1686,1709,Giày dép,Giày nam,"Giày lười, giày mọi nam",https://media3.scdn.vn/img1/2016/7_26/MCVZDP_simg_475dd1_1336-1336-0-0_cropf_simg_b5529c_250x250_maxb.jpg,299.000đ
2556562,pisen-dual-usb-ipad-charger-2,528,528,534,Phụ kiện công nghệ,Phụ kiện Điện thoại,"Bộ sạc pin, sạc đa năng",https://media3.scdn.vn/img2/2018/9_20/6m86ox_simg_b5529c_250x250_maxb.jpg,285.000đ
2324988,giay-the-thao-jordan,1686,1686,1777,Giày dép,Giày nữ,Giày sneaker nữ,https://media3.scdn.vn/img3/2019/8_7/7PaIpE_simg_b5529c_250x250_maxb.jpg,140.000đ,Giày Thể Thao Nữ
2614509,quan-jeans-nam-don-gian,94,94,1672,Thời trang nam,Quần jeans nam,Quần jeans ống côn skinny,https://media3.scdn.vn/img3/2019/3_16/jF7hVa_simg_b5529c_250x250_maxb.jpg,179.000đ,Quần jeans nam đơn giản
2504630,giay-converse-full-den-ms-805,1686,1686,1784,Giày dép,Giày nam,Giày sneaker nam,https://media3.scdn.vn/img3/2019/1_28/GCLKAR_simg_b5529c_250x250_maxb.jpg,169.000đ,Giày Lười Nữ Full Đen
2464344,tai-nghe-sony-mdr-75,528,528,1397,Phụ kiện công nghệ,Thiết bị âm thanh,Tai nghe,https://media3.scdn.vn/img3/2019/7_22/sgRJeG_simg_b5529c_250x250_maxb.jpg,6.550.000đ,Tai nghe Sony MDR-1AM2
2710144,ao-khoac-nam-the-thao-2-day-keo-phong-cach-han-quoc-moi-k791897,94,94,675,Thời trang nam,Áo khoác nam,Áo khoác thể thao,https://media3.scdn.vn/img2/2018/8_28/GGoVrb_simg_b5529c_250x250_maxb.jpg,55.000đ,[mua 2 bộ miễn ship] Bộ quần áo thể thao nam phong cách hàn quốc TN125
2826417,ao-the-thao-nam-dai-tay,94,94,115,Thời trang nam,Quần áo thể thao nam,"Áo thể thao, tập gym",https://media3.scdn.vn/img2/2018/10_11/P9TK3p_simg_b5529c_250x250_maxb.jpg,170.000đ
2475441,ao-du-adidas,94,94,675,Thời trang nam,Áo khoác nam,Áo khoác thể thao,,,
2816920,ao-khoac-du-bomber-nam-ca-tinh,94,94,675,Thời trang nam,Áo khoác nam,Áo khoác thể thao,https://media3.scdn.vn/img2/2018/10_27/LwtOOE_simg_b5529c_250x250_maxb.jpg,470.000đ,Áo khoác bomber nam cá tính
2846123,nhan-nam-titanium-021,94,94,662,Thời trang nam,Phụ kiện,Trang sức,https://media3.scdn.vn/img3/2019/3_23/rpFXRj_simg_b5529c_250x250_maxb.jpg,75.000đ,NHẪN NAM TITANIUM
2867209,cap-sac-samsung-note-3-zin,528,528,536,Phụ kiện công nghệ,Phụ kiện Điện thoại,"Cáp sạc, cáp truyền dữ liệu",https://media3.scdn.vn/img3/2019/6_23/C2JID1_simg_b5529c_250x250_maxb.jpg,50.000đ
2542337,dong-ho-thong-minh-smartwatch-gt-08-md-2015-den,1366,1366,1380,Đồng hồ,Đồng hồ khác,Đồng hồ thông minh,https://media3.scdn.vn/img1/2015/12_14/d75378_simg_b5529c_250x250_maxb.jpg,389.000đ,Đồng hồ thông minh smartwatch GT-08 MD 2015 Đen
2630306,phan-nuoc-trang-diem-bb-cushion-laneige,220,220,251,Sức khỏe & Làm đẹp,Trang điểm mặt,BB cream và CC cream,https://media3.scdn.vn/img3/2019/5_11/cjRIbY_simg_b5529c_250x250_maxb.jpg,300.000đ,PHẤN NƯỚC CUSHION BB CREAM TRANG ĐIỂM SIÊU MỊN
2130704,ao-so-mi-nam-thoi-trang-ms208-tim,94,94,1667,Thời trang nam,Áo sơ mi nam,Sơ mi tay dài,https://media3.scdn.vn/img2/2018/4_10/O72WVN_simg_b5529c_250x250_maxb.jpg,99.000đ,Áo Sơ Mi Nam Thời Trang
2727012,hinh-that-hang-that-dam-hoa-xo-e-phong-cach-co-dien-vintage-rm012,8,8,699,Thời trang nữ,"Đầm, váy",Đầm xòe,https://media3.scdn.vn/img3/2019/7_5/hT4CQn_simg_b5529c_250x250_maxb.jpg,210.000đ
1983209,bat-lua-nanh-cop,604,604,636,Không gian sống,"Quà tặng, hàng thủ công",Bật lửa,https://media3.scdn.vn/img3/2018/12_29/3XYl4H_simg_b5529c_250x250_maxb.jpg,125.000đ
2095291,free-ship-xs0204-giay-the-thao-nu-phong-cach-han-quoc-mau-moi-2015,1686,1686,1696,Giày dép,Giày nữ,Giày Oxford nữ,https://media3.scdn.vn/img2/2018/7_12/aBegvH_simg_b5529c_250x250_maxb.jpg,149.000đ,MIỄN PHÍ SHIP Giày số 8 Giày thể thao nữ đế cao phong cách Hàn Quốc
2620288,giay-adidas-yeezy-cuc-dep,1686,1686,1784,Giày dép,Giày nam,Giày sneaker nam,https://media3.scdn.vn/img3/2019/7_10/wunTM5_simg_b5529c_250x250_maxb.jpg,990.000đ,[Giày Thể Thao] Yeezy 700 Phản Quang Cực Đẹp
2839725,jump-nut-boc-1694,8,8,1410,Thời trang nữ,"Set trang phục, jumpsuit",Jumpsuit,https://media3.scdn.vn/img3/2019/7_19/YRNdM5_simg_b5529c_250x250_maxb.jpg,215.000đ
2633452,dong-ho-rolex-full-gold-2016-mt,1366,1366,1370,Đồng hồ,Đồng hồ nam,Đồng hồ kim,https://media3.scdn.vn/img2/2018/8_14/v5FuGr_simg_b5529c_250x250_maxb.jpg,445.000đ,Đồng Hồ Nam NIBOSI NI2327 GOLD Chính Hãng - Full Box
2679205,giay-the-thao-nam,1686,1686,1789,Giày dép,Giày thể thao chuyên dụng,Giày thể thao nam,https://media3.scdn.vn/img3/2019/1_13/Hlhcv7_simg_b5529c_250x250_maxb.jpg,229.000đ,Giày thể thao nam
2632452,dc080-giay-han-quoc-form-posa,1686,1686,1784,Giày dép,Giày nam,Giày sneaker nam,,,
1987625,chuot-khong-day-hp-laverock-24g-tang-cap-pin-3a,528,528,546,Phụ kiện công nghệ,Phụ kiện Máy tính,Chuột,https://media3.scdn.vn/img2/2017/4_20/yopvYq_simg_b5529c_250x250_maxb.jpg,75.000đ,Chuột không dây HP. Laverock
2793265,dong-ho-omega-inox-nam-sang-trong,1366,1366,1370,Đồng hồ,Đồng hồ nam,Đồng hồ kim,https://media3.scdn.vn/img3/2019/6_25/Z4XOUI_simg_b5529c_250x250_maxb.jpg,389.000đ,đồng hồ nam sang trọng
2813327,xe-dap-the-thao-trinx-flash-14speed-r300-trang-do,736,736,787,Thể thao & giải trí,Xe đạp,Xe đạp đường trường,https://media3.scdn.vn/img3/2019/5_15/z5dxI9_simg_b5529c_250x250_maxb.jpg,3.200.000đ,XE ĐẠP THỂ THAO TRINX K014
2649219,dong-ho-dien-tu-the-thao-chong-nuoc-skmei-al71,1366,1366,1369,Đồng hồ,Đồng hồ nam,Đồng hồ điện tử,https://media3.scdn.vn/img3/2019/2_20/aKQ0rH_simg_b5529c_250x250_maxb.png,199.000đ,Đồng hồ điện tử thể thao SKMEI 1155 đa chức năng chống nước
2172959,tui-deo-tay-mini-tv16,1722,1722,1749,Túi xách,Túi xách nam,"Túi bao tử, túi đeo bụng",https://media3.scdn.vn/img2/2018/9_15/Xjpuxk_simg_b5529c_250x250_maxb.jpg,230.000đ
2857835,kinh-thuc-te-ao-vr-box-2-tay-bluetooth,528,528,542,Phụ kiện công nghệ,Phụ kiện Điện thoại,Phụ kiện khác,https://media3.scdn.vn/img1/2016/7_20/E12eds_simg_47a0e4_640-640-0-0_cropf_simg_b5529c_250x250_maxb.png,150.000đ,Kinh Thuc Te Ao VR Box 2
2029499,quan-lot-nu-goi-cam-dl69,8,8,54,Thời trang nữ,"Đồ lót, đồ ngủ và đồ mặc nhà",Quần lót,https://media3.scdn.vn/img3/2019/6_15/duOGKG_simg_b5529c_250x250_maxb.jpg,23.000đ
2682212,bao-da-kem-ban-phim-danh-cho-may-tinh-bang-7-den-8-inches,528,528,545,Phụ kiện công nghệ,Phụ kiện Máy tính,Bàn phím,https://media3.scdn.vn/img2/2017/6_6/mlHwDN_simg_b5529c_250x250_maxb.jpg,140.000đ,Bao da kiêm bàn phím cho điện thoại - máy tính bảng 7 - 8 inch
2319377,tu-i-xa-ch-nu-han-quoc-cuc-xinh-winwinshop88,1722,1722,1732,Túi xách,Túi xách nữ,Túi đeo chéo nữ,https://media3.scdn.vn/img2/2018/1_2/bxRxkA_simg_b5529c_250x250_maxb.jpg,239.000đ,Túi xách nữ-Túi xách nữ
2328825,noi-ap-suat-dien-da-nang,1108,1108,1121,Đồ điện gia dụng,"Thiết bị nhà bếp, chế biến",Nồi áp suất điện,https://media3.scdn.vn/img2/2018/10_26/LnwfNT_simg_b5529c_250x250_maxb.jpg,1.499.000đ
2492251,https:,1686,1686,1784,Giày dép,Giày nam,Giày sneaker nam,https://media3.scdn.vn/img3/2019/1_15/NUwFQY_simg_b5529c_250x250_maxb.jpg,350.000đ,gel tan mỡ lipo slim gel
2852141,ao-khoac-len-nam-han-quoc-ma-nk0808-den,94,94,680,Thời trang nam,Áo khoác nam,"Áo khoác len, cardigan",https://media3.scdn.vn/img2/2018/10_20/EJgc65_simg_b5529c_250x250_maxb.png,295.000đ
2650821,ao-so-mi-1-nut-xinh-xan-by6001,8,8,10,Thời trang nữ,Áo nữ,Áo sơ mi công sở,https://media3.scdn.vn/img2/2018/3_15/mpebS0_simg_b5529c_250x250_maxb.jpg,165.000đ,ÁO SƠMI CỔ TRỤ PHỐI NÚT XINH XẮN
2911252,nokia-lumia-520-den-tang-microsd-8gb-va-mmc-card-case,1663,1663,1665,Công nghệ,Thiết bị di động,Điện thoại di động,https://media3.scdn.vn/img2/2018/5_5/F1a8pL_simg_b5529c_250x250_maxb.jpg,50.000đ,PIN NOKIA LUMIA 520
2395162,quan-bo-nam-thoi-trang-han-quoc-2015-cuc-chat-qj29,94,94,1672,Thời trang nam,Quần jeans nam,Quần jeans ống côn skinny,https://media3.scdn.vn/img3/2019/7_10/chmVg2_simg_b5529c_250x250_maxb.jpg,99.000đ,Quần Jogger Nam Quần Jogger Nam Chất Kaki Thời Trang Hàn Quốc VICERO
2369924,dong-ho-hieu-hq-julius-anh-sao-dat-ngoc-hang-chuan,1366,1366,1375,Đồng hồ,Đồng hồ nữ,"Đồng hồ vòng tay, lắc dây",https://media3.scdn.vn/img2/2018/9_26/NpdwpO_simg_b5529c_250x250_maxb.jpg,539.000đ
2006484,tui-du-lich-gap-gon,1722,1722,1819,Túi xách,Vali - Túi xách du lịch,"Balo, túi xách du lịch",https://media3.scdn.vn/img3/2019/4_24/aC0rsd_simg_b5529c_250x250_maxb.jpg,59.000đ
2777742,ao-thun-ngan-tay-sleepy,8,8,12,Thời trang nữ,Áo nữ,Áo thun có tay,https://media3.scdn.vn/img2/2017/9_20/xIHBaj_simg_b5529c_250x250_maxb.jpg,190.000đ,ÁO Thun Nam Ngắn Tay Cao Cấp
2145945,ma-sp00912-dam-xoe-tay-lo-co-thuyen-du-tiec-sp00912,8,8,699,Thời trang nữ,"Đầm, váy",Đầm xòe,https://media3.scdn.vn/img1/2015/9_12/a9eb5b_simg_b5529c_250x250_maxb.jpg,275.000đ
2473839,dam-peplum-tre-vai,8,8,698,Thời trang nữ,"Đầm, váy",Đầm ôm,https://media3.scdn.vn/img2/2018/6_1/OAW5jX_simg_b5529c_250x250_maxb.jpg,150.000đ
2001881,triumph-diva-181,8,8,53,Thời trang nữ,"Đồ lót, đồ ngủ và đồ mặc nhà",Áo ngực,https://media3.scdn.vn/img2/2018/12_1/JGD5TS_simg_124d86_701-701-0-0_cropf_simg_b5529c_250x250_maxb.png,290.000đ
2847326,hot-tui-lyn-so,1722,1722,1732,Túi xách,Túi xách nữ,Túi đeo chéo nữ,https://media3.scdn.vn/img3/2019/4_17/T07pqz_simg_b5529c_250x250_maxb.jpg,590.000đ,Túi xách Lyn mini chính hãng siêu hot
2683269,dong-ho-casio-efb-300l-7av-chinh-hang-danh-cho-nam,1366,1366,1370,Đồng hồ,Đồng hồ nam,Đồng hồ kim,https://media3.scdn.vn/img3/2019/3_27/kaOCqr_simg_b5529c_250x250_maxb.png,280.000đ,Đồng hồ CASIO nam chính hãng
2766706,cap-sac-4-dau-day-dep-dai-1m,528,528,536,Phụ kiện công nghệ,Phụ kiện Điện thoại,"Cáp sạc, cáp truyền dữ liệu",https://media3.scdn.vn/img3/2019/4_5/KS6nP7_simg_b5529c_250x250_maxb.jpg,55.000đ
2657697,banh-pigeon-7th-vi-bi-ngo-bo-sung-canxi,138,138,1322,Mẹ và bé,Sữa và thức ăn dặm,Bánh ăn dặm,https://media3.scdn.vn/img2/2016/9_6/T0u1ih_simg_b5529c_250x250_maxb.jpg,58.000đ,BÁNH QUY PIGEON VỊ RAU CỦ BỔ SUNG CANXI
2821186,son-li-mau-mem-muot-golden-rose-velvet-matte-lipstick,220,220,265,Sức khỏe & Làm đẹp,Trang điểm môi,Son thỏi,https://media3.scdn.vn/img3/2019/5_23/XZY58d_simg_b5529c_250x250_maxb.jpg,100.000đ,Son lì Golden Rose Velvet Matte Lipstick màu 06
2447788,bo-2-ao-thun-doi-at0084,8,8,527,Thời trang nữ,Áo nữ,Áo đôi,https://media3.scdn.vn/img2/2018/7_21/B70iSM_simg_b5529c_250x250_maxb.jpg,219.000đ,"Bộ 2 Áo thun nam cổ bẻ PiGo AB19 - Trắng
2641680,tai-nghe-beats-solo-hd-day-roi,528,528,1397,Phụ kiện công nghệ,Thiết bị âm thanh,Tai nghe,https://media3.scdn.vn/img3/2019/4_17/jtsLKl_simg_b5529c_250x250_maxb.jpg,5.950.000đ,TAI BLUETOOTH NGHE BEATS SOLO 3 WIRELESS
2651043,dam-maxi-cham-bi-smk14,8,8,699,Thời trang nữ,"Đầm, váy",Đầm xòe,https://media3.scdn.vn/img3/2019/7_1/T4AI2t_simg_b5529c_250x250_maxb.jpg,255.000đ
2322497,giay-boot-5-phan-da-lon-co-xeo-size-37-loi-chut-xiu,1686,1686,1698,Giày dép,Giày nữ,Giày bốt nữ,https://media3.scdn.vn/img3/2019/1_13/vJvy3f_simg_b5529c_250x250_maxb.jpg,215.000đ,giày Bốt Bé Gái Size 28-37 Da Lộn Mềm Mịn
2864869,quan-lung-suong-ong-rong,8,8,24,Thời trang nữ,Quần nữ,Quần thời trang,https://media3.scdn.vn/img2/2018/10_2/F4LZ5W_simg_b5529c_250x250_maxb.jpg,150.000đ,Quần lửng ống rộng
2541620,set-ao-voan-tay-beo-chan-vay-xe-han-quoc,8,8,696,Thời trang nữ,"Set trang phục, jumpsuit",Áo và chân váy,https://media3.scdn.vn/img2/2018/2_22/x4Np3n_simg_b5529c_250x250_maxb.jpg,250.000đ
2318630,vong-co-thoi-trang,8,8,88,Thời trang nữ,Trang sức,Vòng cổ,https://media3.scdn.vn/img2/2018/11_15/addwbP_simg_b5529c_250x250_maxb.jpg,100.000đ,vòng cổ thời trang
2911285,quan-jogger-khoa-zip-chan-nam-nu,94,94,1682,Thời trang nam,Quần kiểu nam,Quần jogger,https://media3.scdn.vn/img2/2018/11_12/Rb1Mm3_simg_b5529c_250x250_maxb.jpg,95.000đ,Quần jogger nam kaki khóa zip chân
2690750,ao-khoac-da-form-han-quoc-ms1976,94,94,686,Thời trang nam,Áo khoác nam,"Áo khoác da, da lộn",https://media3.scdn.vn/img3/2019/1_8/Be9dQY_simg_b5529c_250x250_maxb.jpg,350.000đ
2695785,giay-converse-chuck-taylor-ii-super-fake,1686,1686,1776,Giày dép,Giày nữ,"Giày mọi, slip on nữ",,
2844793,ao-dai-cach-tan,8,8,11,Thời trang nữ,Áo nữ,Áo kiểu,https://media3.scdn.vn/img3/2018/12_20/U08Vqk_simg_b5529c_250x250_maxb.jpg,295.000đ,áo dài cách tân
2526592,giay-cao-got-phoi-xoan-cao-cap,1686,1686,1692,Giày dép,Giày nữ,Giày cao gót,https://media3.scdn.vn/img3/2019/3_21/m5H3Je_simg_b5529c_250x250_maxb.jpg,200.000đ,Giày Cao Gót Phối Bông Cao Cấp
2800948,gia-soc-ao-phong-nam-hieu-sp-day-dan-cotton-4-chieu,94,94,310,Thời trang nam,"Áo thun, áo polo nam",Áo thun không cổ,https://media3.scdn.vn/img3/2019/7_2/M2mTb0_simg_b5529c_250x250_maxb.jpg,109.000đ
2831779,pin-du-phong-8000mah-onex-nang-luong-mat-troi,528,528,539,Phụ kiện công nghệ,Phụ kiện Điện thoại,Pin sạc dự phòng,https://media3.scdn.vn/img2/2018/5_18/S86sGH_simg_b5529c_250x250_maxb.jpg,150.000đ,PIN DỰ PHÒNG NĂNG LƯỢNG MẶT TRỜI
2905766,giay-oxford-de-go-5-phan,1686,1686,1696,Giày dép,Giày nữ,Giày Oxford nữ,https://media3.scdn.vn/img2/2017/6_4/cV70BD_simg_b5529c_250x250_maxb.jpg,250.000đ,Giày oxford đế vuông Park Ha 5 phân
2199199,kinh-mat-the-thao-thoi-trang-okey,94,94,128,Thời trang nam,Phụ kiện,Mắt kính,https://media3.scdn.vn/img2/2018/3_19/kvuSKC_simg_b5529c_250x250_maxb.jpg,289.000đ,Kính Mát Thời Trang Phân Cực Thể Thao Đi Ngày Và Đêm - Minh Tâm
2742317,dong-ho-doi-omega-chong-xuoc-may-xin-chiu-nuoc-cuc-tot,1366,1366,1379,Đồng hồ,Đồng hồ khác,Đồng hồ đôi,https://media3.scdn.vn/img2/2018/2_26/AsClXq_simg_b5529c_250x250_maxb.jpg,380.000đ,"Đồng hồ đôi chính hãng Halei 2v chống xước
2823160,ao-khoac-bomber-2-lop-ma-ak1,8,8,17,Thời trang nữ,Áo nữ,Sản phẩm khác,https://media3.scdn.vn/img3/2018/12_25/DMlqzP_simg_b5529c_250x250_maxb.jpg,179.000đ,Áo khoác Bomber gió 2 lớp
2799244,mie-ng-the-p-da-nang-size-atm-nho-go-n,1458,1458,1463,Đồ chơi,"Hoạt động ngoài trời, pinic","Leo núi, cắm trại",https://media3.scdn.vn/img3/2019/3_6/5OFF28_simg_b5529c_250x250_maxb.jpg
2165017,nhan-rong-dep,94,94,662,Thời trang nam,Phụ kiện,Trang sức,https://media3.scdn.vn/img2/2018/5_29/jNovqT_simg_b5529c_250x250_maxb.png,169.000đ,Nhẫn Rồng Đẹp Mà Rẻ Mặt Đá Đỏ màu Vàng
2357265,dam-baby-phoi-soc-peplum-th08460,138,138,1254,Mẹ và bé,Thời trang bé gái,Đầm,https://media3.scdn.vn/img1/2015/11_5/97a85d_simg_b5529c_250x250_maxb.png,125.000đ,Đầm baby phối sọc Peplum TH08460
